53710.0775856711 20.788835 0.439951409506407
53677.1979412036 19.825875 0.266794541674499
53677.2098367014 19.596846 0.236775216856821
53677.2157873497 20.248457 0.334061595299074
53644.2774766665 21.002981 0.527437563418862
53644.2846357059 20.600918 0.417952410466902
53644.2917960184 19.838832 0.274914115358341
53654.2428304863 20.314109 0.211296072348617
53654.24921669 19.64123 0.154256645418686
53654.25563772 20.40739 0.221159070522252
53654.2620287848 20.924587 0.288889747396232
53667.1715014121 20.394607 0.357290965002222
53667.1782391318 19.65856 0.240979320013989
53667.18489919 19.850758 0.265635294463841
53636.347486007 20.132887 0.325605120319966
53636.3552216897 19.875507 0.283026758214613
53636.362950197 20.538097 0.406687210425089
54010.2741763657 19.92962 0.264526484329758
54027.1759626041 20.326447 0.320691456105359
54027.1858693403 20.328178 0.320379699755262
53992.357658403 19.849014 0.253804284030793
53992.3635677197 20.081203 0.287243124681371
54406.1556723146 19.934611 0.264490954497701
54406.1628031135 20.481938 0.355269308658729
54415.1470201272 19.627358 0.226078465322798
54415.1535824882 20.387896 0.337190710783169
54377.2426321758 20.279646 0.320816410280949
54377.250756192 21.029936 0.489428527668729
54388.2700299188 20.605801 0.38128334239757
54355.2391483565 20.872488 0.459543609170414
54355.252139051 20.536132 0.384792298984252
54715.2814590279 21.011028 0.484836244192021
54715.2962722685 20.96895 0.470272286396293
54715.3036769214 21.114372 0.511079019253934
55151.146253889 20.227362 0.317491149053401
55124.1793450578 20.288468 0.33080893346961
55502.243334109 20.035731 0.289584048734439
55530.1273583449 20.98082 0.484836244192021
55476.2443682868 20.951668 0.487617595474631
55450.3590803123 21.026333 0.477877056286305
55822.3632841436 20.396171 0.343251645903585
55857.2679759724 20.398813 0.29765858935358
55864.1493344791 20.303303 0.328712443105853
55882.1645694212 19.96679 0.274199437563366
56185.2776343635 20.860119 0.396450738216243
56222.1699628127 20.733858 0.433137443097648
56274.079804595 20.464437 0.307029805108051
56536.339047859 20.422889 0.383750921233574
56574.2825462846 20.614586 0.394420786085563
