53531.1571746529 18.835533 0.164515792366013
53531.1636608564 19.016435 0.180859409834189
53531.170206551 18.957143 0.174413071382717
53531.1767896297 18.442025 0.139597611414544
53712.3564523496 18.423859 0.132938019449154
53712.3624928123 18.510647 0.138054349194907
53712.3686640742 18.642734 0.146066233728841
53712.3747891435 18.604353 0.143750799747007
53734.3400570257 18.728245 0.147723698273181
53734.3494111924 18.603721 0.139831486700614
53734.3587702201 18.331385 0.125246395029082
53734.3682037965 18.767782 0.1510701697235
53744.3399444562 18.4717 0.138811582332867
53744.3475340623 18.549957 0.143272279392457
53744.3551202081 18.50091 0.139731697431436
53744.362737604 19.080459 0.18071974192308
53769.272389479 18.688776 0.172304951964513
53769.2799293287 18.368834 0.170766102014919
53769.287466852 18.683078 0.160526834208205
53769.2949657175 18.757996 0.164970151407972
53793.1705777082 18.788916 0.154901875831194
53793.1755900001 18.579728 0.141311372441937
53793.1805800577 18.669721 0.148453817370777
53793.1855816897 18.75562 0.154618796626991
53823.15903978 18.56891 0.141583472120658
53823.1677382523 18.669108 0.145750915900202
53823.1765617244 18.646716 0.14442584912222
53823.1859566318 18.643709 0.146173602324246
53854.2488762615 18.327798 0.133872029058144
53854.255435382 18.579524 0.149120059749165
53854.2620004052 19.185258 0.197377135155934
53854.2685613888 18.997535 0.181021007554858
53863.1787938196 18.592444 0.148065649527224
53863.1847972339 18.6506 0.151821171323658
53863.1906997338 18.509137 0.142794892649777
53863.1966795372 18.654983 0.152074506968281
54059.4668643866 18.595043 0.134220010187199
54059.4734428357 18.684092 0.139078837943329
54059.4800288077 18.720824 0.141243651030669
54059.4866025117 18.570513 0.132627462210064
54089.3496383447 18.754271 0.192399310878941
54089.356153484 18.640327 0.141117558243949
54089.3626739467 18.747558 0.197391467750247
54089.3691775114 18.563243 0.13504817530505
54157.1736342824 18.693738 0.155377800926219
54157.1829028009 18.85896 0.167408178204211
54157.1928969329 18.319088 0.132439641476173
54157.2030657293 18.631241 0.150949174858979
54170.3026507525 18.601503 0.13814971228876
54170.3079949999 18.779476 0.148884003404068
54170.3133549886 18.793839 0.149825262547358
54170.318702477 18.668141 0.141857530921662
54176.1362195485 18.633621 0.140308072789376
54176.145401597 18.559222 0.13595475335618
54176.1545603937 18.661581 0.141720255232324
54176.1637768173 18.401551 0.127349858129906
54204.1699318173 18.625732 0.140528732593645
54204.1754500233 18.521432 0.134571482072267
54204.1808724073 18.727522 0.146668138071555
54204.186374641 18.641067 0.141379214911676
54246.1508696759 18.785362 0.156319376026406
54246.1589982058 18.689261 0.149926187678892
54246.1671395833 18.738559 0.153712891642081
54246.1752855904 19.120796 0.183121676184674
54415.3799275346 18.709535 0.145247547171965
54415.3844259144 18.763252 0.148486330217211
54415.3889695369 18.666671 0.14197230564118
54415.3934924537 18.712911 0.144661692525981
54425.3464143286 18.668652 0.143515587191628
54425.3508584146 18.492219 0.133414602748697
54425.355249722 18.640997 0.141537986726785
54425.3597263312 18.423577 0.129065332189146
54452.3203653358 18.655002 0.140228949398711
54452.3259225581 18.595073 0.136513926819747
54452.3314952892 18.592717 0.136458412050982
54452.3370528589 18.692638 0.142175150852413
54466.4597306713 18.646479 0.137843779637507
54466.4674465624 18.700832 0.140996369384972
54466.4751687036 18.402697 0.124927302478698
54466.4828580902 18.514781 0.130733665956407
54478.3062403356 19.114668 0.38344003434448
54478.3185460419 19.079934 0.455834861199423
54478.3247753936 18.408607 0.264882653780532
54504.2395538194 18.552425 0.133953163958899
54504.2450476158 18.60503 0.137053719363293
54504.2504712618 18.571534 0.134960676189146
54504.2560034837 18.626201 0.137950976813444
54535.3397193868 18.701568 0.143794152026354
54535.3437250233 18.557224 0.135423433479568
54535.3477352895 18.636475 0.140066835890258
54535.3516978705 18.623969 0.139253809284147
54549.3078471758 18.818193 0.15262763889216
54549.3146768054 18.602213 0.139507056317381
54549.3214631365 18.979345 0.164336805388159
54549.3282684493 18.492203 0.133305710524951
54588.2525772336 18.711084 0.146445875204041
54588.257083125 18.629255 0.14145171294541
54588.2616172568 18.735246 0.148676512680192
54588.2661585766 18.744309 0.149752518994704
54632.1561352315 19.311636 0.225006485534893
54632.1604935534 18.249789 0.138546242080804
54632.1648176041 19.453637 0.244770326956435
54632.1690866899 18.828176 0.180902451626827
54767.48924853 18.973292 0.158531198229906
54767.497255648 19.128862 0.169635700472524
54767.5051830094 18.4404 0.126361482249075
54767.5132500692 18.472724 0.127946678880108
54789.4954938428 18.743077 0.144844454558742
54789.5015978473 18.617167 0.137271914179181
54789.5076248841 18.695939 0.141816295227576
54789.5137691782 18.57779 0.135006302691566
54805.3393678009 18.971219 0.161598573220709
54805.3454241203 18.899557 0.156208693829326
54805.3514892361 18.647904 0.139966411732606
54805.357578889 18.769071 0.147105913758381
54833.3611507984 18.715293 0.141338493798284
54833.3691917132 18.748444 0.143458197171359
54833.3772696527 18.821957 0.147958478920899
54833.3854764351 18.709699 0.141216597367488
54850.4988696182 18.791896 0.169144303613654
54850.5037455557 18.823726 0.168505086357902
54850.5086130438 18.8107 0.167590680052702
54850.5134128126 18.610863 0.15341917205843
54861.2026838888 18.978972 0.160134837592001
54861.2118195253 18.724268 0.143049394332512
54861.2210338772 18.72822 0.143068314218803
54861.2302058563 18.723963 0.142574744066559
54875.3491115277 18.673571 0.139567403657269
54875.3550607753 18.816896 0.148470067257236
54875.3611768289 18.995897 0.160627154856096
54875.3672073265 18.937369 0.156384610355773
54889.2517820951 18.896443 0.153200184151768
54889.2616580441 18.747116 0.143625811950706
54889.2706626621 18.796937 0.146855177883851
54889.2794765276 18.913443 0.154406137712102
54912.1137354745 19.146775 0.265851510725451
54912.1178741202 18.954151 0.215204890225264
54913.1331792479 18.509965 0.131299676459696
54913.1392188077 18.80135 0.14847549195149
54913.1453027893 18.81029 0.148812899818582
54913.1513293865 18.780322 0.14681873800416
54920.1839077775 18.882082 0.155697987670508
54920.190728507 18.806781 0.150548360347423
54920.1975256018 18.731453 0.145913347742762
54920.2042620718 18.423399 0.12852950979398
54943.2513337499 18.537921 0.144587840012641
54943.2662259373 18.769399 0.15454362235003
54943.271692662 18.849199 0.157188307859014
54943.2786361803 18.815129 0.154895566703872
54965.2384136575 18.450469 0.13574826337826
54965.243793021 18.853479 0.162292407625844
54965.2491886574 18.550107 0.142579413924093
54965.2545882408 18.990358 0.173638100287944
55119.4496424769 18.744922 0.167757184867832
55119.4543776622 18.730779 0.166603445975119
55119.4592364815 18.438887 0.146101989093148
55131.4430475002 18.511295 0.135269787670583
55131.4514898378 18.908029 0.159950695403671
55131.4599946877 18.695623 0.145700290852146
55131.4684777432 18.551342 0.136824823556039
55155.4332787269 18.681455 0.14343909183679
55155.4386660303 18.187308 0.117635069253288
55155.4440782294 18.777257 0.149213764832531
55155.449595185 18.82561 0.15225808513567
55182.3768047569 18.725332 0.143977750661154
55182.381962419 18.700591 0.142416266362471
55182.3871328356 18.733887 0.14418167980586
55182.392329514 19.000508 0.161936820267438
55212.2944929051 18.830677 0.206252297694319
55212.3007218056 18.352548 0.169835377395173
55212.3069153126 18.838673 0.212920141703165
55212.3131127433 19.413177 0.319696903478465
55244.2566814814 18.604517 0.138955573079069
55244.2636315045 18.747564 0.147601504887614
55244.2705480438 18.870123 0.155672292749293
55244.2774338541 18.951868 0.161452279383299
55272.2840188542 18.474137 0.130495881687089
55272.2885357407 18.494207 0.131885748307355
55272.2931210417 18.665588 0.141551628865323
55272.2977171065 18.519477 0.13337826734394
55297.2137452429 18.458346 0.13196233892874
55297.2206267244 18.13102 0.116388511537808
55297.2276062383 18.579637 0.138930122477895
55297.2345375 18.866383 0.157414908456965
55327.145440544 18.5242 0.135620299295215
55327.1530558681 18.615823 0.141158042746583
55327.1606922569 18.437679 0.131405795629043
55327.1683205674 18.443352 0.132000696693324
55358.1681871298 18.428555 0.135250628634332
55358.172773229 18.661249 0.149412895251496
55358.1773667825 18.584557 0.144785089014552
55358.181983565 18.518486 0.140697306056395
55502.5310498378 18.883554 0.433427700253989
55502.5322034144 18.825327 0.417296600895713
55503.4510223032 18.625131 0.142341915864727
55503.4626976387 18.774032 0.151540167419208
55503.4685660997 18.812909 0.154300190606302
55512.4124392243 18.636852 0.142724494944894
55512.4285791088 18.772877 0.150685351536894
55512.4366258103 18.680692 0.144799925043841
55544.4067364931 18.495805 0.134305685543177
55544.4159900812 18.851304 0.156267254726285
55544.4206489003 18.60723 0.140524307744923
55569.3400980439 18.65398 0.144137895325491
55569.3453535186 18.654835 0.143948705442952
55569.3505485649 18.645794 0.143329389117206
55569.3557810416 18.625293 0.142018312225521
55589.2976486688 18.51895 0.135442686029542
55589.3046372337 18.498644 0.134216290890415
55589.3116813311 18.524029 0.135539105486933
55589.3187839002 18.507805 0.134756099309557
55601.2100182637 18.367166 0.131125813847201
55601.2151741898 18.162727 0.1208407386031
55601.2203768054 18.504269 0.138647099243454
55601.2255304167 18.489991 0.137646701283141
55617.1688176738 18.326059 0.126565009722509
55617.1739274189 18.471828 0.134071510031916
55617.1790802316 18.560329 0.139155555463177
55617.1842422918 18.450017 0.13280917525533
55628.2374857292 18.545454 0.140185065161545
55628.2449259376 18.529704 0.139442507983291
55628.2524325694 18.149828 0.120072378052103
55628.2599559836 18.437952 0.149351948745665
55679.2327872105 18.150862 0.121786385827708
55679.2384573957 18.530928 0.142055159643681
55679.2441869909 18.656853 0.150100586254934
55679.2499332177 18.234954 0.126153400356514
55685.1676138192 18.574071 0.175026125268985
55685.1732586576 18.360714 0.149351948745665
55685.1789826853 18.874515 0.195444410273911
55685.1846206943 18.836155 0.198388865347145
55867.4893521182 18.232587 0.119826996385845
55867.4938246063 18.271792 0.121599374434224
55867.498346007 18.244917 0.12025235899243
55867.5028418056 18.183601 0.117311669788947
55923.3511625347 18.435706 0.130104385329864
55923.3567538657 18.227866 0.119872103381553
55923.3624120252 18.246683 0.120698645282913
55923.3680904629 18.352471 0.125652042496921
55945.3358281017 18.322077 0.123671907855327
55945.3409631946 18.468214 0.131108816470913
55945.3460919331 18.502817 0.132923678676089
55945.3512160303 18.412813 0.128232115532078
55958.3774441783 18.171545 0.117159997502869
55958.3825909607 18.398993 0.128017801529982
55958.3876468982 18.426058 0.129567800000377
55958.3927138196 18.415117 0.12883280680276
55967.3807794908 18.133003 0.11607916628
55967.3895267015 18.025872 0.111611276852339
55967.3982064352 18.567498 0.137872612782404
55967.4068996529 18.281398 0.122852058934663
55981.2139767823 18.453336 0.131364679125118
55981.2206901391 18.399232 0.128535802221325
55981.2274599192 18.443 0.130636338020619
55981.2342554862 18.29314 0.123283197156021
55987.1901436113 18.190588 0.126612394303331
55987.1968530789 18.422832 0.13934804140288
55987.2036628011 18.528853 0.145584094893197
55987.2104231017 18.555259 0.147100675328229
56018.1443750695 18.440728 0.131313351508964
56018.152963588 18.107132 0.115503257677171
56018.1615907177 18.276451 0.123002130068192
56018.1702438891 18.361204 0.127141291339956
56044.2274522916 18.408688 0.13157766028111
56044.2360072224 18.594845 0.142156664886049
56044.2452058448 18.411737 0.13200767395108
56044.2537825811 18.524462 0.138395475123968
56067.1890115743 18.320142 0.124600311940852
56067.1957083219 18.431192 0.130412554377325
56067.2023935882 18.478656 0.13301340102032
56067.2091180785 18.384749 0.128126334686501
56087.1557869562 18.346521 0.125540109899197
56087.1608794676 18.26923 0.122243643850442
56087.1659743982 18.364707 0.127108167082404
56087.1710656714 18.606161 0.140493337709029
56090.155576933 18.538109 0.121383493677074
56090.1617354745 18.462514 0.118381041471605
56090.1678491434 18.251572 0.109780317489046
56090.1738745601 18.303248 0.11202767952796
56237.4802676042 18.538876 0.120339140804312
56237.4857213542 18.545927 0.120764705300277
56237.4911490854 18.46619 0.116951172166216
56237.4966331481 18.538409 0.120113075611246
56255.3441512499 18.184457 0.107614859383572
56255.3523332522 18.811016 0.136438604712203
56255.3605961919 18.177608 0.107080357206897
56255.3687835535 18.288398 0.111046287333523
56271.3606839236 18.504404 0.134926500723448
56271.3687349306 18.299245 0.124271228117528
56271.376871007 18.192971 0.119100735484527
56271.3849694445 18.426522 0.130485869822437
56299.2982686344 18.362895 0.128225885148662
56299.3048766204 18.443924 0.13196233892874
56299.31189375 18.653402 0.143818260107387
56299.318475463 18.361201 0.163429038597479
56306.4769767363 18.493451 0.118514469979282
56306.4835207177 18.506345 0.119079917144877
56306.4900526622 18.417326 0.115254046846084
56306.4965779859 18.421591 0.115560308461065
56314.2492535762 18.378506 0.12898232755336
56314.2578886342 18.106991 0.116131177867135
56314.2665674654 18.494596 0.135025329967789
56314.2753290162 18.45458 0.132663015989883
56323.5063456944 18.557604 0.146399508599874
56323.5115232985 18.654632 0.158971760536476
56323.5166887152 18.61047 0.162299842923962
56323.5218209839 17.907514 0.1169125907951
56334.3083621178 18.514627 0.119988764638962
56334.3147575924 18.558761 0.12192869341985
56334.3210345254 18.483606 0.118392325004416
